addresspoid,housenum,geo_housenum,geo_streetname,atomicid,geo_atomicid
5195195,110,110,BOARDWALK AVENUE,5017600401,5000000
5195221,150-15,150-15,RALEIGH STREET,4008800303,4008800301
5195256,190,190,ARLENE STREET,5029104140,5029104105
5195285,330,330,BAY STREET,5002100150,5002100112
5195315,59-10,59-10,JACKIE ROBINSON PARKWAY,4056100202,4056100127
5195332,21,21,BRIGHTON AVENUE,5007700119,5007700105
5195333,25,25,BRIGHTON AVENUE,5007700119,5007700105
5195362,1571,1571,FOREST AVENUE,5024700109,5024700115
5195399,334,334,HILLSIDE AVENUE,4091601157,4000000
5195412,1,1,CAMPUS ROAD,5004700129,5004700114
5195418,625,625,CARY AVENUE,5013302308,5013302307
5195548,460C,460C,BRIELLE AVENUE,5018100123,5018100113
5195549,460N,460N,BRIELLE AVENUE,5018100123,5018100113
5195552,1981,1981,CLOVE ROAD,5005000142,5005000138
5195553,1983,1983,CLOVE ROAD,5005000142,5005000138
5195554,1985,1985,CLOVE ROAD,5005000142,5005000138
5195555,1987,1987,CLOVE ROAD,5005000142,5005000138
5195556,2,2,EMERSON DRIVE,5017700120,5017700162
5195579,4212B,4212B,HYLAN BOULEVARD,5015603197,5015603148
5195580,4212C,4212C,HYLAN BOULEVARD,5015603197,5015603148
5195583,20-20,20-20,21 ROAD,4107201147,4010300202
5195636,28,28,HENDRICKS AVENUE,5001100305,5000900109
5195698,78,78,LANDER AVENUE,5029104141,5029104142
5195763,751,751,MILL ROAD,5012805320,5012805235
5195783,86,86,NEW DORP PLAZA,5013400118,5013400320
5195812,394,394,PAGE AVENUE,5024401409,5024401425
5195813,398,398,PAGE AVENUE,5024401409,5024401425
5195844,28,28,HELENA ROAD,5018100227,5018100202
5195872,3285E,3285E,RICHMOND AVENUE,5014607266,5014607269
5195892,155,155,RICHMOND TERRACE,5000700225,5000700220
5195913,250,250,YORK AVENUE,5007700118,5008100206
5195914,254,254,YORK AVENUE,5007700118,5008100206
5195928,130,130,SCHMIDTS LANE,5017700111,5017300108
9101697,400,400,FOOD CENTER DRIVE,2011700545,2011700549
9101741,341,341,MARSHALL DRIVE,3016400123,3000000
9103976,200,200,WORTH STREET,1002900201,1002900503
9104436,45,45,OCEANA DRIVE,3061002207,3000000
9106328,144-47,144-47,SPRINGFIELD BOULEVARD,4068000413,4068000429
9106329,144-45,144-45,SPRINGFIELD BOULEVARD,4068000413,4068000429
9106773,8,8,WOOD AVENUE,5024800254,5024800252
9106774,12,12,WOOD AVENUE,5024800254,5024800252
9106905,19,19,EAST   35 STREET,1007400102,1008200205
9109819,51-49,51-49,64 STREET,4024300214,4024300212
9111572,1101,1101,EAST   35 STREET,3074000103,3074000206
9112641,1445,1445,RICHMOND AVENUE,5029104408,5029104403
9112905,1120,1120,SOUTH AVENUE,5029102169,5029102105
9113172,21,21,LINCOLN ROAD,3032700309,3032700307
9115126,95,95,YORK STREET,3002100230,3002100214
9115332,330,330,CLIFTON PLACE,3024300102,3025100102
9115401,7131,7131,CRESCENT STREET,3120800209,3000000
9116283,1441,1441,RICHMOND AVENUE,5029104408,5029104403
9117548,110,110,TOMPKINS AVENUE,5002700201,5002900201
9117737,490,490,EAST   91 STREET,1015200910,1015200006
9117775,17,17,CHATHAM SQUARE,1002700110,1002700111
9200296,313,313,HILLSIDE AVENUE,4091601126,4000000
9200337,74-03,74-03,BEACH   74 STREET,4094202105,4000000
9200639,583,583,SEAVIEW AVENUE,5007000370,5007000369
9200639,591,591,SEAVIEW AVENUE,5007000370,5007000369
9200918,77-15,77-15,BEACH   74 STREET,4094202109,4000000
9200942,77-03,77-03,BEACH   74 STREET,4094202109,4000000
9201100,25,25,VAN BRUNT ROAD,4107202004,4107201102
9201596,914,914,103 STREET,4107201156,4000000
9201996,77-07,77-07,BEACH   74 STREET,4094202109,4000000
9202052,76-15,76-15,BEACH   74 STREET,4094202119,4000000
9202385,307,307,HILLSIDE AVENUE,4091601128,4000000
9202541,553,553,SEAVIEW AVENUE,5007000370,5007000369
9202541,561,561,SEAVIEW AVENUE,5007000370,5007000369
9202843,528,528,BEACH   44 STREET,4097203105,4097203104
9202857,59,59,RUSSELL STREET,4088400404,4088400443
9202885,77-08,77-08,BEACH   74 STREET,4094202114,4000000
9203139,5289,5289,ARTHUR KILL ROAD,5024800254,5024800255
9203388,76-09,76-09,BEACH   74 STREET,4094202119,4000000
9203416,934,934,103 STREET,4107201156,4000000
9203753,77-16,77-16,BEACH   74 STREET,4094202114,4000000
9204046,930,930,103 STREET,4107201156,4000000
9204327,475,475,SEAVIEW AVENUE,5007000374,5007000362
9204569,215,215,MADISON STREET,3024500101,3024900101
9204743,144-53,144-53,72 DRIVE,4077907902,4077907907
9205086,76-07,76-07,BEACH   74 STREET,4094202119,4000000
9205252,600,600,FOOD CENTER DRIVE,2011700533,2011700546
9205253,348,348,MARSHALL DRIVE,3016400110,3000000
9205255,342,342,MARSHALL DRIVE,3016400110,3000000
9205256,343,343,MARSHALL DRIVE,3016400123,3000000
9206095,75-18,75-18,BEACH   74 STREET,4094202118,4000000
9206124,76-12,76-12,BEACH   74 STREET,4094202115,4000000
9206184,75-11,75-11,BEACH   74 STREET,4094202106,4000000
9206400,77-04,77-04,BEACH   74 STREET,4094202114,4000000
9206448,317,317,HILLSIDE AVENUE,4091601126,4000000
9206482,75-16,75-16,BEACH   74 STREET,4094202118,4000000
9206692,463,463,EAST FORDHAM ROAD,2039700119,2039700102
9206737,573,573,SEAVIEW AVENUE,5007000370,5007000369
9206737,581,581,SEAVIEW AVENUE,5007000370,5007000369
9206767,603,603,SEAVIEW AVENUE,5007000370,5007000369
9206767,611,611,SEAVIEW AVENUE,5007000370,5007000361
9207208,75-12,75-12,BEACH   74 STREET,4094202118,4000000
9207213,411,411,EAST FORDHAM ROAD,2039700113,2039700121
9207437,310,310,HILLSIDE AVENUE,4091601126,4000000
9207509,133-18,133-18,AVERY AVENUE,4079702202,4079702210
9207936,76-11,76-11,BEACH   74 STREET,4094202119,4000000
9208088,75-07,75-07,BEACH   74 STREET,4094202106,4000000
9208092,77-18,77-18,BEACH   74 STREET,4094202114,4000000
9208111,346,346,MARSHALL DRIVE,3016400110,3000000
9208217,1700,1700,PROSPECT PLACE,3036300406,3036300405
9208368,226,226,BAY   32 STREET,4099200123,4000000
9208645,77-11,77-11,BEACH   74 STREET,4094202109,4000000
9208695,75-01,75-01,BEACH   74 STREET,4094202106,4000000
9208821,961,961,EAST  174 STREET,2016100104,2016100406
9209141,140-32,140-32,"",4085900302,000000
9209148,76-06,76-06,BEACH   74 STREET,4094202115,4000000
9209166,75-02,75-02,BEACH   74 STREET,4094202118,4000000
9209285,405,405,EAST FORDHAM ROAD,2039700113,2039700121
9209486,1426,1426,FREEPORT LOOP,3105804161,3105804154
9209490,441,441,HILLCREST WALK,4091601271,4091601353
9209808,623,623,SEAVIEW AVENUE,5007000370,5007000361
9209808,631,631,SEAVIEW AVENUE,5007000370,5007000361
9209912,345,345,MARSHALL DRIVE,3016400123,3000000
9210121,74-07,74-07,BEACH   74 STREET,4094202105,4000000
9210292,77-09,77-09,BEACH   74 STREET,4094202109,4000000
9210422,76-18,76-18,BEACH   74 STREET,4094202115,4000000
9210467,75-10,75-10,BEACH   74 STREET,4094202118,4000000
9210731,75-15,75-15,BEACH   74 STREET,4094202106,4000000
9210744,926,926,103 STREET,4107201156,4000000
9210893,316,316,HILLSIDE AVENUE,4091601126,4000000
9211210,77-12,77-12,BEACH   74 STREET,4094202114,4000000
9211214,75-08,75-08,BEACH   74 STREET,4094202118,4000000
9211215,75-17,75-17,BEACH   74 STREET,4094202106,4000000
9211222,75-06,75-06,BEACH   74 STREET,4094202118,4000000
9211261,75-05,75-05,BEACH   74 STREET,4094202106,4000000
9211432,329,329,HILLSIDE AVENUE,4091601157,4000000
9211467,76-02,76-02,BEACH   74 STREET,4094202115,4000000
9211718,510,510,FOOD CENTER DRIVE,2011700545,2011700549
9211733,77-17,77-17,BEACH   74 STREET,4094202109,4000000
9211748,75-09,75-09,BEACH   74 STREET,4094202106,4000000
9211937,77-06,77-06,BEACH   74 STREET,4094202114,4000000
9212391,76-10,76-10,BEACH   74 STREET,4094202115,4000000
9212393,563,563,SEAVIEW AVENUE,5007000370,5007000369
9212393,571,571,SEAVIEW AVENUE,5007000370,5007000369
9212768,77-10,77-10,BEACH   74 STREET,4094202114,4000000
9212871,331,331,HILLSIDE AVENUE,4091601157,4000000
9212883,83-18,83-18,58 AVENUE,4050700112,4050700113
9213105,613,613,SEAVIEW AVENUE,5007000370,5007000361
9213105,621,621,SEAVIEW AVENUE,5007000370,5007000361
9213294,77-05,77-05,BEACH   74 STREET,4094202109,4000000
9213446,425,425,EDGECOMBE AVENUE,1023501103,1023501104
9213542,76-16,76-16,BEACH   74 STREET,4094202115,4000000
9213781,76-01,76-01,BEACH   74 STREET,4094202119,4000000
9213978,74-01,74-01,BEACH   74 STREET,4094202105,4000000
9214105,145A,145A,ARTHUR KILL ROAD,5027900137,5000000
9214273,76-05,76-05,BEACH   74 STREET,4094202119,4000000
9214353,55,55,OCEANA DRIVE,3061002207,3000000
9214395,981,981,BOSTON ROAD,2018500308,2018500305
9214503,543,543,SEAVIEW AVENUE,5007000370,5007000369
9214503,545,545,SEAVIEW AVENUE,5007000370,5007000369
9214567,916,916,103 STREET,4107201156,4000000
9214586,1500B,1500B,WATERS PLACE,2028400984,2028400976
9214685,344,344,MARSHALL DRIVE,3016400110,3000000
9214778,239,239,BEACH   76 STREET,4094202118,4094202115
9215090,76-08,76-08,BEACH   74 STREET,4094202115,4000000
9215333,501,501,SEAVIEW AVENUE,5007000374,5007000372
9215845,1894,1894,PACIFIC STREET,3030700201,3030700203
9215887,541,541,SEAVIEW AVENUE,5007000370,5007000369
9215963,305,305,HILLSIDE AVENUE,4091601128,4000000
9216002,96,96,HILLSIDE AVENUE,4091601144,4091601187
9216097,97,97,HILLSIDE AVENUE,4091601144,4091601187
9216179,721,721,ARTHUR KILL ROAD,5027900139,5027900138
9216181,593,593,SEAVIEW AVENUE,5007000370,5007000369
9216181,601,601,SEAVIEW AVENUE,5007000370,5007000369
9216298,76-17,76-17,BEACH   74 STREET,4094202119,4000000
9220929,1,1,BRONX RIVER PARKWAY,2033400702,2033400703
9221471,196-10,196-10,UNION TURNPIKE,4128300715,4128300748
9223361,403,403,EAST FORDHAM ROAD,2039700113,2039700121
9224803,251,251,ARLINGTON AVENUE,5032300945,5032300924
9224907,423,423,EAST FORDHAM ROAD,2039700113,2039700102
9225004,501,501,RIVERSIDE DRIVE,1021100966,1000000
9236821,4601-B11,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236822,4601-B14,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236823,4601-B15,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236824,4601-B16,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236825,4601-B17,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236826,4601-B18,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236827,4601-B19,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236828,4601-B20,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236829,4601-B21,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236830,4601-B3,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236831,4601-B1,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236832,4601-B7,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236833,4601-B5,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236834,4601-C9,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236835,4601-C7,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236836,4601-C6,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236837,4601-C5,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236838,4601-C4,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236839,4601-C3,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236840,4601-C2,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236841,4601-B9,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236842,4601-A1,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236843,4601-A2,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236844,4601-A3,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236845,4601-A4,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236846,4601-A5,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236847,4601-A6,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236848,4601-A7,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236849,4601-A8,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236850,4601-A9,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236851,4601-A10,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236852,4601-A11,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236853,4601-A24,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236854,4601-A12,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236855,4601-A14,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236856,4601-A15,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236857,4601-A16,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236858,4601-A17,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236859,4601-A18,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236860,4601-A19,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236861,4601-A20,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236862,4601-A21,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236863,4601-A22,"",HENRY HUDSON PARKWAY,2030701107,2000000
9236864,4601-A23,"",HENRY HUDSON PARKWAY,2030701107,2000000
10164473,3285,3285,RICHMOND AVENUE,5014607266,5014607269
10165027,4118,4118,16 AVENUE,3023000104,3023000102
10165033,3913,3913,18 AVENUE,3048000101,3048000104
10165163,5105,5105,16 AVENUE,3047200303,3047200304
10165324,472,472,2 AVENUE,3001800815,3001800257
10165509,809,809,44 STREET,3009200301,3009200304
10165660,2960,2960,WEST   29 STREET,3034200201,3034200203
10165918,1465,1465,65 STREET,3019400102,3025000107
10166029,2020,2020,EAST   53 STREET,3067000121,3067000109
10166079,1245,1245,60 STREET,3019200202,3019200103
10166118,2022,2022,EAST   53 STREET,3067000121,3067000109
10166530,4422,4422,AVENUE J,3073200204,3073200241
10166609,6302,6302,AVENUE N,3069800109,3069800111
10166623,1750,1750,86 STREET,3017800202,3017800201
10166661,1280,1280,EAST   92 STREET,3099200103,3099200102
10166741,4001,4001,AVENUE H,3078000206,3078000101
10166742,4005,4005,AVENUE H,3078000206,3078000101
10166808,36,36,BELVIDERE STREET,3038900301,3038900302
10167001,1696,1696,EAST   93 STREET,3102800133,3102800141
10167058,1718,1718,CHURCH AVENUE,3051200106,3051200107
10167102,76,76,CHURCH AVENUE,3022800101,3048600101
10167140,441,441,CLARKSON AVENUE,3080800106,3080800107
10167188,165,165,WAVERLY AVENUE,3019500301,3019500202
10167191,444,444,VANDERBILT AVENUE,3019900103,3019900202
10167430,200,200,DIVISION AVENUE,3053500101,3053500401
10167522,10107,10107,FARRAGUT ROAD,3109800235,3109800236
10167594,2880,2880,FLATBUSH AVENUE,3066600116,3066600143
10167611,275,275,FLATBUSH AVENUE EXTENSION,3001500108,3001500161
10167614,11010,11010,FLATLANDS AVENUE,3105804114,3105804149
10167615,11020,11020,FLATLANDS AVENUE,3105804114,3105804149
10167616,11040,11040,FLATLANDS AVENUE,3105804114,3105804149
10167617,11042,11042,FLATLANDS AVENUE,3105804114,3105804149
10167618,11046,11046,FLATLANDS AVENUE,3105804114,3105804149
10167619,11110,11110,FLATLANDS AVENUE,3105804114,3105804149
10167622,11118,11118,FLATLANDS AVENUE,3105804114,3105804149
10167623,11120,11120,FLATLANDS AVENUE,3105804114,3105804149
10167624,11122,11122,FLATLANDS AVENUE,3105804114,3105804149
10167628,12421,12421,FLATLANDS AVENUE,3107800232,3107800206
10167629,12720,12720,FLATLANDS AVENUE,3122000172,3122000169
10167671,1050,1050,FORBELL STREET,3122000136,3122000137
10167705,704,704,FOUNTAIN AVENUE,3107800115,3107800101
10167751,3339,3339,FULTON STREET,3117602205,3117602203
10167781,150,150,FURMAN STREET,1000700800,3000100103
10167782,266,266,FURMAN STREET,3000301109,3000301111
10167941,354,354,HAMILTON AVENUE,3005300228,3005300226
10168207,1908,1908,BELT PARKWAY,3031400147,3031400100
10168216,3360,3360,BELT PARKWAY,3060800210,3000000
10168217,3368,3368,BELT PARKWAY,3060800210,3000000
10168282,1734,1734,ST JOHNS PLACE,3036100311,3036100314
10168395,1904,1904,SURF AVENUE,3035200210,3035200208
10168448,3620,3620,TILDEN AVENUE,3085200102,3085200103
10168525,299,299,UTICA AVENUE,3034900203,3034900301
10168544,265,265,UNDERHILL AVENUE,3005900308,3000000
10168564,5141,5141,AVENUE U,3069800120,3067000120
10168565,5145,5145,AVENUE U,3069800120,3067000120
10168566,5157,5157,AVENUE U,3069800120,3067000120
10168568,5169,5169,AVENUE U,3069800120,3067000120
10168573,5301,5301,AVENUE U,3069800120,3067000115
10168575,5321,5321,AVENUE U,3069800120,3067000115
10168577,5335,5335,AVENUE U,3069800120,3067000115
10168579,5353,5353,AVENUE U,3069800120,3067000115
10168581,5357,5357,AVENUE U,3069800120,3067000115
10168584,5371,5371,AVENUE U,3069800120,3067000115
10168585,5373,5373,AVENUE U,3069800120,3067000115
10168587,5383,5383,AVENUE U,3069800120,3067000115
10168589,5385,5385,AVENUE U,3069800120,3067000115
10168590,5389,5389,AVENUE U,3069800120,3067000115
10168608,844,844,JAMAICA AVENUE,3118201205,3118201208
10168659,2,2,JOHNSON STREET,3001100128,3001100117
10169199,3375,3375,NEPTUNE AVENUE,3033000117,3033000115
10169200,3395,3395,NEPTUNE AVENUE,3033000117,3033000115
10169207,51,51,NEPTUNE AVENUE,3060800217,3060800216
10169476,50,50,OCEANA DRIVE,3061002201,3000000
10169647,1139,1139,PROSPECT AVENUE,3017100304,3017100302
10169728,1622,1622,RALPH AVENUE,3094401209,3094402104
10169823,1355,1355,ROCKAWAY PARKWAY,3109800215,3097400109
10170203,88-20,88-20,ASTORIA BOULEVARD,4032900201,4032900222
10170550,59-04,59-04,99 STREET,4045500108,4045500107
10170691,3-04,3-04,126 STREET,4093900113,4093900114
10170765,119-01,119-01,31 AVENUE,4090700003,4090700227
10170818,123-32,123-32,LAX AVENUE,4093900126,4093900118
10170853,3-17A,3-17A,SOUNDVIEW LANE,4093900116,4000000
10170964,41,41,CADMAN PLAZA EAST,3002100326,3000000
10170966,185,185,WATER STREET,3002100205,3002100206
10171069,558,558,BEACH   25 STREET,4099801518,4099801515
10171077,164,164,BAY   32 STREET,4099802309,4000000
10171098,501,501,READS LANE,4101002119,4101002123
10171381,155-25,155-25,71 AVENUE,4122702208,4122702235
10171420,32-01,32-01,COLLEGE POINT BOULEVARD,4086900522,4086900521
10171490,64-80,64-80,KISSENA BOULEVARD,4080900110,4080900109
10171544,68-22,68-22,MAIN STREET,4080900506,4080900507
10171618,161-01,161-01,NORTHERN BOULEVARD,4117100111,4117100110
10171619,161-03,161-03,NORTHERN BOULEVARD,4117100111,4117100110
10171620,161-05,161-05,NORTHERN BOULEVARD,4117100111,4117100110
10171621,161-07,161-07,NORTHERN BOULEVARD,4117100111,4117100110
10171622,161-09,161-09,NORTHERN BOULEVARD,4117100111,4117100110
10171641,157-18,157-18,OAK AVENUE,4120300108,4120300112
10171821,13,13,STATION SQUARE,4072300104,4073700212
10171822,5,5,71 AVENUE,4071100101,4000000
10171839,110-50,110-50,LONG ISLAND EXPRESSWAY,4074700108,4000000
10171899,15,15,STATION SQUARE,4072300104,4073700212
10171900,9,9,STATION SQUARE,4072300104,4073700212
10171912,71-78,71-78,YELLOWSTONE BOULEVARD,4070900111,4070900110
10172010,196-14,196-14,67 AVENUE,4134700231,4134700211
10172013,196-26,196-26,67 AVENUE,4134700231,4134700211
10172214,88-06,88-06,37 AVENUE,4027700402,4027700501
10172221,88-28,88-28,37 AVENUE,4027700402,4027700501
10172223,89-24,89-24,37 AVENUE,4027700501,4027700402
10172340,118-22,118-22,80 ROAD,4077300111,4077300107
10172348,83-15,83-15,KEW GARDENS ROAD,4021600210,4021600215
10172350,81-12,81-12,LEFFERTS BOULEVARD,4077500109,4077500111
10172351,81-22,81-22,LEFFERTS BOULEVARD,4077500111,4077500109
10172679,130-41,130-41,176 PLACE,4033401222,4033401210
10172731,170-24A,170-24A,93 AVENUE,4044400163,4000000
10172764,165-42,165-42,BAISLEY BOULEVARD,4033402154,4033402161
10172800,153-20,153-20,SOUTH CONDUIT AVENUE,4030600650,4030600107
10172813,136-33,136-33,FARMERS BOULEVARD,4033000115,4033000114
10172814,136-40,136-40,FARMERS BOULEVARD,4033402143,4033401201
10172830,146-26,146-26,FARMERS BOULEVARD,4030600112,4030600114
10172992,180-25,180-25,LIBERTY AVENUE,4044400152,4044400109
10173066,90-38,90-38,PARSONS BOULEVARD,4024000106,4024000107
10173094,175-01,175-01,ROCKAWAY BOULEVARD,4032000206,4032000204
10173095,175-03,175-03,ROCKAWAY BOULEVARD,4032000206,4032000204
10173096,175-05,175-05,ROCKAWAY BOULEVARD,4032000206,4032000204
10173600,43-43,43-43,NORTHERN BOULEVARD,4015900302,4015900301
10173621,30-68,30-68,REVIEW AVENUE,4019900109,4019900179
10173622,30-70,30-70,REVIEW AVENUE,4019900109,4019900179
10173733,135-24,135-24,REDDING STREET,4005800110,4000000
10173734,135-26B,135-26B,CROSS BAY BOULEVARD,4005800110,4005800209
10173858,57-65,57-65,48 STREET,4021900924,4021900923
10173859,58-29,58-29,48 STREET,4021900924,4021900923
10173945,63-09,63-09,GRAND AVENUE,4052100201,4052100208
10173992,115-12,115-12,122 STREET,4016800206,4016800207
10174411,13-32,13-32,143 PLACE,4094500213,4094500210
10174491,141-58,141-58,9 AVENUE,4094500113,4000000
10174538,168-16,168-16,POWELLS COVE BOULEVARD,4099100106,4099100202
10174539,168-18,168-18,POWELLS COVE BOULEVARD,4099100106,4099100202
10174540,168-20,168-20,POWELLS COVE BOULEVARD,4099100106,4099100202
10174541,168-22,168-22,POWELLS COVE BOULEVARD,4099100106,4099100202
10174542,168-24,168-24,POWELLS COVE BOULEVARD,4099100106,4099100202
10174543,168-26,168-26,POWELLS COVE BOULEVARD,4099100106,4099100202
10174544,168-28,168-28,POWELLS COVE BOULEVARD,4099100106,4099100202
10174545,168-32,168-32,POWELLS COVE BOULEVARD,4099100106,4099100202
10174546,168-34,168-34,POWELLS COVE BOULEVARD,4099100106,4099100202
10174547,168-36,168-36,POWELLS COVE BOULEVARD,4099100106,4099100202
10174548,168-38,168-38,POWELLS COVE BOULEVARD,4099100106,4099100202
10174549,168-44,168-44,POWELLS COVE BOULEVARD,4099100106,4099100202
10174550,168-46,168-46,POWELLS COVE BOULEVARD,4099100106,4099100202
10174551,168-52,168-52,POWELLS COVE BOULEVARD,4099100106,4099100202
10174552,168-54,168-54,POWELLS COVE BOULEVARD,4099100106,4099100202
10174553,168-58,168-58,POWELLS COVE BOULEVARD,4099100106,4099100202
10174616,51-36,51-36,30 AVENUE,4029500106,4029500101
10174776,54-02,54-02,BROADWAY,4025500123,4025500122
10174785,30-47,30-47,HOBART STREET,4029500107,4029500108
10174788,50-92,50-92,NORTHERN BOULEVARD,4017100101,4025500101
10174957,220-03,220-03,HILLSIDE AVENUE,4055200117,4130100131
10174990,98-00,98-00,62 DRIVE,4071701210,4071701204
10175095,91-53,91-53,121 STREET,4014202259,4014202224
10175136,117-21,117-21,JAMAICA AVENUE,4013200206,4013200201
10175217,810,810,FAIRVIEW AVENUE,4058900301,4058500302
10175236,69-03,69-03,FRESH POND ROAD,4058100203,4058100207
10175279,88-01,88-01,MYRTLE AVENUE,4063900131,4063900209
10175280,88-03,88-03,MYRTLE AVENUE,4063900131,4063900209
10175342,125,125,CROSS BAY BOULEVARD,4107201252,4107201260
10175380,416,416,BEACH  116 STREET,4093800226,4093800224
10175411,116-02,116-02,BEACH CHANNEL DRIVE,4093800214,4093402114
10175485,202-16,202-16,ROCKAWAY POINT BOULEVARD,4091601177,4091601148
10175486,202-20,202-20,ROCKAWAY POINT BOULEVARD,4091601177,4091601148
10175487,202-24,202-24,ROCKAWAY POINT BOULEVARD,4091601177,4091601148
10175488,202-26,202-26,ROCKAWAY POINT BOULEVARD,4091601177,4091601148
10175489,202-28,202-28,ROCKAWAY POINT BOULEVARD,4091601177,4091601148
10175490,202-34,202-34,ROCKAWAY POINT BOULEVARD,4091601177,4091601148
10175491,202-36,202-36,ROCKAWAY POINT BOULEVARD,4091601177,4091601148
10175537,137-51,137-51,HOOK CREEK BOULEVARD,4065600115,4065600140
10175684,763,763,1 AVENUE,1008800111,1008800101
10175685,765,765,1 AVENUE,1008800111,1008800101
10175686,771,771,1 AVENUE,1008800111,1008800101
10175687,801,801,1 AVENUE,1009000110,1009000104
10175688,809,809,1 AVENUE,1009000110,1009000105
10175839,1234,1234,5 AVENUE,1016800303,1016800302
10175883,743,743,AVENUE OF THE AMERICAS,1009100102,1009100105
10175977,1343,1343,MADISON AVENUE,1016001201,1016001102
10175983,1399,1399,MADISON AVENUE,1016002101,1016002102
10175991,2,2,MADISON AVENUE,1005600210,1005600205
10176038,1607,1607,PARK AVENUE,1018200306,1018200311
10176061,100,100,10 AVENUE,1008300303,1008300305
10176129,641,641,AMSTERDAM AVENUE,1017700302,1017700304
10176207,211,211,12 AVENUE,1009900800,1009900927
10176209,451,451,12 AVENUE,1011700803,1011700913
10176210,557,557,12 AVENUE,1012900908,1012900900
10176215,570,570,RIVERSIDE DRIVE,1022302405,1022302409
10176216,679,679,RIVERSIDE DRIVE,1022500704,1023300903
10176217,725,725,RIVERSIDE DRIVE,1023300004,1023300005
10176218,770,770,RIVERSIDE DRIVE,1023700110,1024100207
10176231,400,400,7 AVENUE,1010100202,1010100204
10176305,475,475,9 AVENUE,1011100302,1011100315
10176429,2060,2060,BROADWAY,1015700301,1015700305
10176430,2062,2062,BROADWAY,1015700301,1015700305
10176626,340,340,LENOX AVENUE,1020800304,1020800303
10176758,1644,1644,YORK AVENUE,1014402106,1014402104
10176767,88,88,EAST BROADWAY,1000800135,1000800124
10176786,201A,201A,CANAL STREET,1004100403,1000000
10176816,2,2,DIVISION STREET,1001600415,1001600417
10176859,102,102,HESTER STREET,1001600401,1001600203
10176924,304,304,SPRING STREET,1003700118,1003700122
10177108,347,347,EAST   37 STREET,1007800120,1007800121
10177212,511,511,WEST   46 STREET,1012900108,1012900112
10177337,50,50,UNITED NATIONS PLAZA,1009000111,1009000114
10177339,161,161,FREEDOM PLACE,1015500114,1015500103
10177343,194,194,RIVERSIDE BOULEVARD,1015500107,1015500101
10177349,23,23,VANDERBILT AVENUE,1009200301,1009200310
10177362,305,305,ADA DRIVE,5030302129,5030302114
10177454,85,85,ARCHWOOD AVENUE,5017005351,5017005345
10177506,1077,1077,BAY STREET,5000600104,5000600119
10177509,1369,1369,BAY STREET,5000600152,5000600126
10177620,118,118,CASSIDY PLACE,5008100306,5008100312
10177649,15,15,CIRCLE LOOP,5004000144,5004000120
10177661,1150,1150,CLOVE ROAD,5014700223,5014700221
10177682,460,460,CORNELIA AVENUE,5019800255,5019800274
10177698,125,125,CROMWELL CIRCLE,5018100204,5018100206
10177903,1243,1243,FATHER CAPODANNO BOULEVARD,5011202116,5011202129
10177930,10,10,GLEN STREET,5029102229,5029102269
10177944,957,957,GOETHALS ROAD NORTH,5030301159,5030301125
10178040,23,23,HOLLAND AVENUE,5031902219,5031902215
